order_id,order_date,customer_id,product_id,quantity,unit_price,sales,cost,profit,payment_method,returned
38548,2025-06-05,1056,P005,3,1640.4,4921.2,3470.31,1450.89,Cash,No
38549,2025-03-04,1739,P002,3,23997.15,71991.45,55190.85,16800.6,Net Banking,No
38550,2026-01-30,3034,P010,4,8541.41,34165.64,24777.72,9387.92,Debit Card,No
38551,2025-05-16,3831,P009,4,1188.3,4753.2,3348.04,1405.16,UPI,No
38552,2026-01-26,3762,P006,3,652.56,1957.68,1241.1,716.58,UPI,No
38553,2025-05-17,4706,P012,3,4079.92,12239.76,7398.54,4841.22,UPI,No
38554,2024-12-21,4245,P010,4,9731.53,38926.12,30795.76,8130.36,Debit Card,Yes
38555,2024-09-29,4123,P002,3,26320.84,78962.52,55552.8,23409.72,Net Banking,Yes
38556,2026-02-20,4135,P001,1,49813.62,49813.62,32985.21,16828.41,UPI,No
38557,2024-12-24,4807,P011,1,2121.32,2121.32,1640.08,481.24,UPI,No
38558,2025-10-10,1579,P005,3,1390.64,4171.92,2543.25,1628.67,UPI,No
38559,2024-11-26,4214,P005,2,1548.9,3097.8,1881.36,1216.44,Cash,No
38560,2026-05-18,1788,P010,2,9436.33,18872.66,11998.42,6874.24,Net Banking,No
38561,2025-10-11,1805,P010,1,9646.28,9646.28,6486.8,3159.48,Cash,No
38562,2025-12-29,4440,P010,5,8581.97,42909.85,26590.4,16319.45,Net Banking,No
38563,2024-12-03,2847,P011,5,2006.05,10030.25,7916.65,2113.6,Credit Card,No
38564,2024-12-06,2022,P003,5,17711.51,88557.55,59471.35,29086.2,Net Banking,No
38565,2025-10-01,1160,P006,5,560.22,2801.1,1740.15,1060.95,Credit Card,No
38566,2025-01-01,3272,P002,2,25983.63,51967.26,36657.86,15309.4,Net Banking,No
38567,2025-05-22,3302,P012,2,4903.41,9806.82,7051.44,2755.38,UPI,No
38568,2026-05-30,4088,P011,5,2283.74,11418.7,8839.9,2578.8,Debit Card,No
38569,2024-08-16,35,P006,1,601.29,601.29,455.52,145.77,UPI,No
38570,2025-05-18,1641,P012,1,4667.34,4667.34,3040.47,1626.87,UPI,No
38571,2024-11-18,3129,P012,4,4401.9,17607.6,11800.08,5807.52,Net Banking,No
38572,2024-06-30,3300,P005,2,1372.14,2744.28,1924.22,820.06,Debit Card,No
38573,2024-08-26,2167,P007,1,2280.47,2280.47,1815.8,464.67,Credit Card,No
38574,2025-09-24,2440,P001,2,59117.39,118234.78,85734.6,32500.18,Cash,No
38575,2026-04-05,149,P004,1,11139.57,11139.57,8702.2,2437.37,UPI,No
38576,2026-02-13,3564,P007,1,2458.8,2458.8,1675.65,783.15,Credit Card,No
38577,2026-06-09,4905,P006,2,584.66,1169.32,852.56,316.76,Net Banking,No
38578,2025-09-30,2093,P002,4,24560.12,98240.48,75081.8,23158.68,UPI,No
38579,2025-01-09,4895,P006,1,602.69,602.69,386.09,216.6,Debit Card,Yes
38580,2025-05-01,3665,P010,4,8266.54,33066.16,20433.44,12632.72,Net Banking,No
38581,2026-05-27,4648,P008,1,6487.5,6487.5,5081.74,1405.76,Cash,No
38582,2025-12-09,1441,P005,3,1505.96,4517.88,2810.46,1707.42,Cash,No
38583,2025-03-30,4010,P009,3,1145.87,3437.61,2395.32,1042.29,Debit Card,No
38584,2024-07-09,4860,P005,2,1494.57,2989.14,2039.18,949.96,Debit Card,No
38585,2025-07-19,2229,P011,4,2353.58,9414.32,7437.68,1976.64,Credit Card,No
38586,2025-02-21,4920,P003,3,18936.13,56808.39,37514.22,19294.17,Cash,No
38587,2024-09-26,2766,P005,3,1390.09,4170.27,3252.0,918.27,Credit Card,No
38588,2024-08-12,3646,P005,4,1487.98,5951.92,4145.4,1806.52,Debit Card,No
38589,2025-08-04,995,P012,1,4515.96,4515.96,2787.03,1728.93,Net Banking,No
38590,2025-05-28,3821,P005,2,1634.99,3269.98,2189.2,1080.78,Debit Card,Yes
38591,2025-05-22,3142,P007,3,2742.33,8226.99,6362.91,1864.08,Net Banking,No
38592,2025-01-24,2392,P012,5,4313.52,21567.6,17046.2,4521.4,Debit Card,No
38593,2025-07-31,953,P002,1,22818.74,22818.74,16876.02,5942.72,Net Banking,No
38594,2025-12-15,1290,P012,2,4796.38,9592.76,6816.54,2776.22,Cash,No
38595,2024-12-17,2891,P004,1,12592.67,12592.67,9305.35,3287.32,Cash,No
38596,2026-01-16,2209,P012,1,4925.88,4925.88,3386.66,1539.22,UPI,No
38597,2024-08-12,1629,P004,5,12291.5,61457.5,42068.3,19389.2,UPI,No
38598,2024-12-06,4427,P002,2,26776.65,53553.3,32431.02,21122.28,Credit Card,No
38599,2025-04-20,1011,P001,4,51649.65,206598.6,138838.36,67760.24,Debit Card,No
38600,2026-03-31,155,P009,5,1171.91,5859.55,4559.35,1300.2,UPI,No
38601,2025-07-05,1692,P002,3,23415.87,70247.61,49707.12,20540.49,Cash,No
38602,2026-05-03,1872,P007,1,2578.55,2578.55,1686.83,891.72,Credit Card,No
38603,2026-01-03,4412,P003,2,18055.41,36110.82,26803.36,9307.46,UPI,No
38604,2024-06-29,1081,P006,5,572.44,2862.2,1764.2,1098.0,Cash,No
38605,2025-05-04,135,P006,4,653.57,2614.28,1604.76,1009.52,Cash,No
38606,2024-12-21,2239,P012,4,4652.15,18608.6,13181.84,5426.76,Credit Card,No
38607,2025-01-07,4698,P001,4,55100.71,220402.84,144892.48,75510.36,Net Banking,No
38608,2024-09-27,3661,P012,4,4726.88,18907.52,13037.6,5869.92,Cash,No
38609,2024-08-25,36,P003,2,16304.36,32608.72,20308.48,12300.24,UPI,Yes
38610,2024-08-18,273,P008,3,6651.25,19953.75,12910.5,7043.25,Debit Card,No
38611,2025-04-03,3699,P001,4,56141.91,224567.64,168549.36,56018.28,Debit Card,No
38612,2026-05-17,4112,P010,3,8904.11,26712.33,20543.13,6169.2,Credit Card,No
38613,2025-06-16,958,P005,2,1420.53,2841.06,1834.14,1006.92,Debit Card,No
38614,2024-10-11,173,P007,2,2693.4,5386.8,4300.04,1086.76,Credit Card,No
38615,2025-05-18,143,P012,4,4773.05,19092.2,13030.4,6061.8,Debit Card,Yes
38616,2025-09-25,3546,P010,4,8455.38,33821.52,21482.16,12339.36,Cash,No
38617,2025-03-27,1276,P003,2,19120.89,38241.78,29098.74,9143.04,Cash,No
38618,2025-05-31,2885,P008,5,6421.07,32105.35,25237.5,6867.85,Cash,No
38619,2025-11-16,4405,P009,3,1262.84,3788.52,2855.31,933.21,Debit Card,No
38620,2026-02-25,4316,P008,3,6767.34,20302.02,12389.67,7912.35,UPI,No
38621,2025-03-30,3151,P003,3,19467.21,58401.63,39222.54,19179.09,Credit Card,No
38622,2024-08-23,4576,P003,5,16687.61,83438.05,57039.9,26398.15,Credit Card,No
38623,2026-02-21,4953,P005,4,1358.9,5435.6,3616.56,1819.04,Cash,No
38624,2025-09-12,202,P001,4,51222.6,204890.4,123217.64,81672.76,Debit Card,No
38625,2025-02-03,4869,P007,2,2418.11,4836.22,3183.6,1652.62,Net Banking,Yes
38626,2024-08-13,3456,P011,3,2273.58,6820.74,4782.75,2037.99,Credit Card,No
38627,2025-05-30,1351,P001,5,58980.41,294902.05,203107.75,91794.3,Credit Card,No
38628,2024-12-28,4747,P001,4,58065.78,232263.12,148401.12,83862.0,Cash,No
38629,2026-04-03,4074,P002,5,26212.45,131062.25,90396.7,40665.55,Debit Card,No
38630,2025-10-07,1209,P006,3,616.38,1849.14,1279.77,569.37,Cash,No
38631,2024-07-22,1124,P003,3,18173.46,54520.38,42664.83,11855.55,Net Banking,No
38632,2026-03-01,2338,P002,1,26494.85,26494.85,19570.17,6924.68,Debit Card,No
38633,2024-11-29,1941,P008,2,7255.6,14511.2,10846.9,3664.3,Credit Card,No
38634,2025-06-19,2326,P012,1,4171.08,4171.08,2643.56,1527.52,Debit Card,No
38635,2025-09-05,1268,P003,1,16530.8,16530.8,10743.5,5787.3,Cash,No
38636,2025-03-06,538,P010,1,9625.53,9625.53,6095.72,3529.81,Debit Card,No
38637,2026-02-06,2984,P008,5,7164.35,35821.75,24142.25,11679.5,Cash,No
38638,2025-09-07,388,P002,1,23535.15,23535.15,18152.48,5382.67,UPI,No
38639,2024-06-26,1425,P003,2,16999.08,33998.16,26554.08,7444.08,UPI,Yes
38640,2026-03-08,3853,P011,5,2130.39,10651.95,7544.1,3107.85,Credit Card,No
38641,2026-03-06,4476,P008,4,7521.91,30087.64,18947.12,11140.52,UPI,No
38642,2024-08-29,3085,P007,3,2637.64,7912.92,6318.27,1594.65,Cash,No
38643,2026-03-24,3239,P005,3,1504.0,4512.0,2902.47,1609.53,Debit Card,No
38644,2024-08-16,2035,P002,3,26603.99,79811.97,62237.34,17574.63,Debit Card,No
38645,2024-09-13,2242,P011,1,2173.33,2173.33,1639.17,534.16,Debit Card,No
38646,2026-04-08,532,P009,5,1318.41,6592.05,4324.1,2267.95,Credit Card,No
38647,2025-12-06,1460,P001,1,58341.73,58341.73,37195.91,21145.82,UPI,No
38648,2026-01-03,2257,P005,4,1456.44,5825.76,3666.52,2159.24,Cash,No
38649,2025-01-08,677,P005,3,1559.01,4677.03,3262.95,1414.08,UPI,No
38650,2025-11-10,1416,P002,4,26566.72,106266.88,74975.28,31291.6,UPI,Yes
38651,2025-03-29,4979,P007,4,2661.07,10644.28,7664.08,2980.2,Credit Card,No
38652,2025-08-15,739,P003,1,19190.36,19190.36,11719.88,7470.48,UPI,No
38653,2026-03-24,2616,P010,1,8674.54,8674.54,5592.17,3082.37,Net Banking,No
38654,2025-04-22,1662,P002,3,22645.61,67936.83,53533.62,14403.21,UPI,No
38655,2025-05-08,4112,P009,4,1231.34,4925.36,3001.52,1923.84,UPI,No
38656,2024-11-18,4654,P011,5,2032.12,10160.6,7633.35,2527.25,Net Banking,No
38657,2025-08-19,3266,P007,2,2308.67,4617.34,3581.74,1035.6,UPI,No
38658,2026-02-06,610,P009,1,1165.75,1165.75,864.26,301.49,Cash,No
38659,2025-06-25,4997,P008,1,7516.73,7516.73,5685.68,1831.05,Debit Card,No
38660,2024-07-21,1028,P008,3,6478.46,19435.38,13548.48,5886.9,Credit Card,No
38661,2024-09-29,737,P011,2,2054.15,4108.3,2904.06,1204.24,Net Banking,No
38662,2026-02-11,4575,P002,4,27164.65,108658.6,68234.56,40424.04,UPI,No
38663,2026-05-28,4269,P010,2,8266.86,16533.72,11245.74,5287.98,Debit Card,No
38664,2025-08-30,2168,P002,2,25543.17,51086.34,31001.86,20084.48,Credit Card,No
38665,2024-09-25,4791,P002,2,23706.17,47412.34,37376.64,10035.7,Net Banking,No
38666,2024-07-20,4099,P004,2,10958.46,21916.92,15453.7,6463.22,Cash,Yes
38667,2025-01-02,3472,P006,1,586.47,586.47,410.56,175.91,UPI,No
38668,2025-02-18,1051,P012,3,4640.87,13922.61,9581.64,4340.97,Credit Card,No
38669,2024-06-20,1000,P004,1,11341.13,11341.13,6870.88,4470.25,Net Banking,No
38670,2025-04-18,2963,P002,1,25890.75,25890.75,15838.42,10052.33,Debit Card,No
38671,2025-08-29,1049,P010,2,8370.69,16741.38,12415.64,4325.74,UPI,No
38672,2025-09-13,1051,P009,4,1226.08,4904.32,3863.92,1040.4,Debit Card,No
38673,2025-10-20,2876,P009,2,1200.27,2400.54,1503.96,896.58,Cash,No
38674,2026-06-08,4311,P006,2,571.98,1143.96,898.84,245.12,UPI,No
38675,2026-04-06,2548,P005,1,1402.55,1402.55,885.04,517.51,UPI,No
38676,2026-05-24,2007,P008,3,7050.93,21152.79,15026.1,6126.69,Cash,No
38677,2025-03-28,4664,P006,4,629.88,2519.52,1774.28,745.24,UPI,No
38678,2024-09-20,3369,P009,3,1229.58,3688.74,2848.74,840.0,UPI,Yes
38679,2024-10-13,747,P012,2,4115.2,8230.4,5813.3,2417.1,UPI,No
38680,2025-02-02,4587,P001,1,56882.91,56882.91,37930.64,18952.27,Cash,No
38681,2025-07-25,220,P009,1,1225.84,1225.84,818.0,407.84,Credit Card,No
38682,2025-03-31,92,P002,1,25244.68,25244.68,19321.93,5922.75,UPI,No
38683,2025-08-30,2513,P007,3,2735.76,8207.28,6369.39,1837.89,Net Banking,No
38684,2026-02-28,2942,P006,5,628.2,3141.0,1955.85,1185.15,Credit Card,No
38685,2026-05-20,4224,P004,5,12708.21,63541.05,48324.9,15216.15,Net Banking,No
38686,2026-03-23,3337,P010,4,9824.74,39298.96,27871.4,11427.56,Net Banking,No
38687,2025-06-14,4061,P007,5,2415.48,12077.4,9054.15,3023.25,Cash,No
38688,2026-02-17,2126,P012,2,4705.17,9410.34,5718.64,3691.7,Credit Card,No
38689,2025-05-20,796,P006,3,588.06,1764.18,1369.86,394.32,UPI,No
38690,2025-05-29,4287,P006,5,641.78,3208.9,2153.35,1055.55,Debit Card,No
38691,2025-05-07,469,P002,4,26603.21,106412.84,74705.44,31707.4,UPI,No
38692,2025-02-13,837,P009,3,1107.74,3323.22,2204.43,1118.79,Net Banking,No
38693,2024-09-02,3845,P005,2,1476.28,2952.56,2350.74,601.82,Net Banking,No
38694,2026-01-27,3717,P005,1,1438.15,1438.15,998.22,439.93,Cash,No
38695,2025-11-10,383,P009,5,1133.22,5666.1,3438.45,2227.65,Debit Card,No
38696,2025-05-06,565,P001,4,51007.22,204028.88,128451.84,75577.04,Debit Card,No
38697,2026-05-15,4338,P001,4,60478.65,241914.6,154835.64,87078.96,Net Banking,No
38698,2025-10-31,3045,P007,1,2287.61,2287.61,1714.22,573.39,Net Banking,No
38699,2025-06-08,595,P001,2,51654.0,103308.0,81086.18,22221.82,Cash,No
38700,2026-01-16,1971,P002,2,26981.1,53962.2,36113.3,17848.9,Cash,No
38701,2025-08-30,1154,P008,1,7183.58,7183.58,4652.87,2530.71,Net Banking,No
38702,2026-02-01,2468,P006,1,565.52,565.52,441.89,123.63,Net Banking,No
38703,2025-07-10,3429,P009,4,1112.11,4448.44,2922.48,1525.96,Credit Card,No
38704,2026-06-16,1713,P005,2,1604.72,3209.44,2353.56,855.88,Cash,No
38705,2026-04-18,2763,P009,1,1091.27,1091.27,798.3,292.97,Debit Card,No
38706,2025-02-15,3453,P007,5,2713.0,13565.0,9415.75,4149.25,Credit Card,No
38707,2026-02-24,643,P009,2,1176.46,2352.92,1875.16,477.76,Cash,No
38708,2025-11-02,476,P002,2,24983.21,49966.42,34901.66,15064.76,Debit Card,No
38709,2024-07-27,3754,P011,5,2024.15,10120.75,7506.8,2613.95,Net Banking,No
38710,2024-07-02,293,P010,2,9139.04,18278.08,12548.8,5729.28,Credit Card,No
38711,2024-11-12,1514,P011,5,2127.35,10636.75,6917.1,3719.65,Debit Card,Yes
38712,2026-06-03,919,P001,4,50890.83,203563.32,125460.92,78102.4,Credit Card,No
38713,2025-03-19,1774,P007,1,2363.07,2363.07,1884.32,478.75,Debit Card,No
38714,2026-03-18,4862,P006,3,542.05,1626.15,1219.83,406.32,Debit Card,No
38715,2025-05-13,4702,P003,2,17418.28,34836.56,24275.04,10561.52,Debit Card,No
38716,2025-12-16,1068,P007,1,2580.99,2580.99,1588.71,992.28,UPI,No
38717,2025-09-14,1200,P002,5,23227.15,116135.75,85366.3,30769.45,UPI,Yes
38718,2026-06-13,2910,P011,5,2116.23,10581.15,8377.05,2204.1,Credit Card,No
38719,2024-08-28,2046,P009,2,1226.54,2453.08,1555.32,897.76,Debit Card,No
38720,2024-12-29,2476,P006,3,570.24,1710.72,1166.55,544.17,Debit Card,No
38721,2025-10-11,787,P011,3,2210.8,6632.4,5043.24,1589.16,Net Banking,Yes
38722,2024-08-11,2433,P001,3,54278.72,162836.16,106238.19,56597.97,Debit Card,No
38723,2024-11-16,4235,P003,4,19580.37,78321.48,48288.24,30033.24,Credit Card,No
38724,2024-09-06,4977,P002,2,22843.55,45687.1,30623.7,15063.4,Net Banking,No
38725,2025-01-09,3410,P009,1,1223.84,1223.84,798.85,424.99,Cash,No
38726,2026-01-03,1709,P011,3,2413.46,7240.38,5137.53,2102.85,Net Banking,No
38727,2026-02-12,2480,P011,1,2313.77,2313.77,1620.56,693.21,Net Banking,No
38728,2024-10-20,104,P004,5,12201.36,61006.8,42372.35,18634.45,UPI,No
38729,2024-11-14,636,P008,5,7669.13,38345.65,30530.1,7815.55,Cash,No
38730,2026-05-03,2362,P010,5,9520.17,47600.85,36767.4,10833.45,Debit Card,Yes
38731,2026-03-31,3040,P004,2,10981.34,21962.68,14802.42,7160.26,UPI,Yes
38732,2025-08-31,2130,P009,2,1286.33,2572.66,1617.46,955.2,Debit Card,No
38733,2026-05-04,1115,P001,5,53595.68,267978.4,201613.6,66364.8,Credit Card,No
38734,2025-08-19,2334,P011,1,2232.33,2232.33,1645.81,586.52,Cash,No
38735,2026-04-13,4687,P009,2,1270.23,2540.46,1546.52,993.94,Credit Card,No
38736,2024-06-24,3489,P008,3,6318.25,18954.75,11508.96,7445.79,Net Banking,No
38737,2026-05-28,2967,P001,5,55589.74,277948.7,196197.9,81750.8,Net Banking,No
38738,2025-03-11,805,P008,5,6669.15,33345.75,25330.05,8015.7,Debit Card,No
38739,2025-09-06,2313,P003,4,17198.69,68794.76,49912.48,18882.28,UPI,No
38740,2025-11-11,4130,P001,4,60105.47,240421.88,155202.56,85219.32,Net Banking,No
38741,2025-01-21,1051,P005,3,1410.36,4231.08,2958.18,1272.9,Cash,No
38742,2025-04-05,68,P002,2,27302.21,54604.42,33637.92,20966.5,Credit Card,No
38743,2025-01-12,4950,P001,2,55904.13,111808.26,68290.42,43517.84,Net Banking,No
38744,2026-02-25,2136,P004,4,11229.6,44918.4,34896.64,10021.76,Credit Card,No
38745,2025-02-03,2706,P010,5,9827.54,49137.7,33238.3,15899.4,Net Banking,No
38746,2026-01-26,4373,P008,2,6685.44,13370.88,9162.4,4208.48,UPI,No
38747,2024-12-24,2039,P010,5,8553.55,42767.75,33196.45,9571.3,Cash,No
38748,2024-09-26,1857,P002,1,24752.26,24752.26,15099.4,9652.86,Credit Card,Yes
38749,2025-10-18,2912,P011,3,2294.51,6883.53,4653.54,2229.99,Cash,No
38750,2026-02-14,3922,P010,1,9430.47,9430.47,6679.52,2750.95,Debit Card,No
38751,2025-04-13,2159,P005,3,1593.93,4781.79,3169.62,1612.17,Net Banking,No
38752,2026-04-02,1255,P004,3,12692.46,38077.38,28636.56,9440.82,UPI,No
38753,2026-03-24,892,P012,2,4079.05,8158.1,6326.06,1832.04,UPI,No
38754,2026-05-12,402,P001,3,59188.67,177566.01,134090.37,43475.64,Net Banking,No
38755,2026-02-28,1780,P011,3,2393.49,7180.47,5378.04,1802.43,Cash,No
38756,2025-01-31,4006,P011,4,2180.32,8721.28,5606.8,3114.48,Cash,No
38757,2025-04-20,89,P006,5,608.3,3041.5,2348.75,692.75,UPI,Yes
38758,2024-09-23,3877,P005,3,1577.03,4731.09,3463.23,1267.86,Debit Card,No
38759,2024-09-14,804,P005,5,1605.37,8026.85,5554.55,2472.3,Debit Card,No
38760,2025-10-21,2698,P007,2,2444.71,4889.42,3140.02,1749.4,Debit Card,No
38761,2024-09-16,761,P007,5,2266.84,11334.2,8786.85,2547.35,Net Banking,No
38762,2024-09-28,3234,P004,3,10888.39,32665.17,21938.22,10726.95,Cash,No
38763,2026-03-01,3764,P011,1,2179.63,2179.63,1691.1,488.53,Debit Card,No
38764,2024-11-03,728,P011,3,2066.94,6200.82,4256.55,1944.27,Debit Card,No
38765,2026-04-04,3719,P006,2,603.5,1207.0,894.94,312.06,Net Banking,No
38766,2026-06-14,3587,P012,1,4324.19,4324.19,2894.16,1430.03,Net Banking,No
38767,2024-08-19,967,P003,5,19559.97,97799.85,72462.4,25337.45,UPI,No
38768,2024-08-28,2936,P009,1,1272.67,1272.67,980.47,292.2,UPI,No
38769,2026-04-25,3867,P012,3,4474.57,13423.71,9861.18,3562.53,UPI,No
38770,2024-09-11,1090,P004,4,11910.52,47642.08,33308.32,14333.76,UPI,No
38771,2025-04-22,909,P008,4,7634.3,30537.2,19083.16,11454.04,Credit Card,No
38772,2025-12-25,1799,P002,2,26249.22,52498.44,41483.38,11015.06,Debit Card,Yes
38773,2025-09-05,1702,P004,3,13078.14,39234.42,30857.94,8376.48,Credit Card,No
38774,2026-04-28,1094,P008,2,7400.89,14801.78,11377.06,3424.72,Debit Card,Yes
38775,2024-10-15,3734,P008,5,7157.61,35788.05,26843.4,8944.65,Credit Card,No
38776,2024-10-31,2896,P004,5,11254.61,56273.05,35251.15,21021.9,Cash,No
38777,2025-12-17,390,P008,3,6933.91,20801.73,16530.24,4271.49,Debit Card,No
38778,2026-01-05,4413,P004,2,10885.54,21771.08,16890.8,4880.28,Net Banking,No
38779,2025-01-13,2380,P008,5,7239.57,36197.85,23719.35,12478.5,Cash,No
38780,2025-06-21,3095,P012,3,4870.76,14612.28,9897.57,4714.71,Debit Card,No
38781,2026-04-14,235,P009,1,1194.12,1194.12,793.92,400.2,Debit Card,No
38782,2026-05-01,4316,P005,3,1492.5,4477.5,3000.06,1477.44,Credit Card,No
38783,2026-03-14,187,P009,2,1086.07,2172.14,1669.94,502.2,Net Banking,No
38784,2024-07-28,1298,P009,1,1138.5,1138.5,883.56,254.94,Net Banking,No
38785,2025-07-29,3969,P004,4,11205.49,44821.96,28990.12,15831.84,Debit Card,No
38786,2024-11-25,2573,P009,4,1310.13,5240.52,3560.16,1680.36,Debit Card,No
38787,2025-09-30,3570,P008,2,6785.96,13571.92,9130.26,4441.66,Net Banking,Yes
38788,2025-07-28,2500,P002,2,26469.46,52938.92,37151.42,15787.5,Debit Card,No
38789,2025-05-18,12,P004,1,11283.41,11283.41,7525.88,3757.53,Cash,No
38790,2025-03-22,4863,P007,5,2726.54,13632.7,10331.2,3301.5,Cash,No
38791,2025-07-16,1125,P005,2,1422.42,2844.84,1778.4,1066.44,UPI,No
38792,2024-06-20,3886,P004,5,11766.09,58830.45,38076.1,20754.35,Net Banking,No
38793,2026-01-07,3130,P001,1,54575.77,54575.77,42460.17,12115.6,Cash,No
38794,2026-01-03,1685,P010,4,8894.27,35577.08,22927.0,12650.08,Net Banking,No
38795,2024-09-27,2969,P008,3,6916.66,20749.98,15440.79,5309.19,UPI,No
38796,2026-05-14,1262,P002,2,27325.93,54651.86,42878.94,11772.92,Credit Card,No
38797,2026-02-01,3225,P004,1,12793.88,12793.88,8292.28,4501.6,Debit Card,No
38798,2025-08-23,1904,P002,4,25745.57,102982.28,63552.64,39429.64,Credit Card,No
38799,2025-12-05,3246,P005,4,1545.88,6183.52,3844.12,2339.4,Debit Card,No
38800,2025-05-20,240,P006,5,630.8,3154.0,2016.15,1137.85,Net Banking,No
38801,2025-01-18,2877,P004,2,11991.86,23983.72,16541.62,7442.1,Net Banking,No
38802,2025-01-16,121,P009,1,1308.68,1308.68,1029.48,279.2,UPI,No
38803,2024-09-21,3155,P012,3,4084.62,12253.86,9348.03,2905.83,Debit Card,No
38804,2024-06-25,2443,P010,5,9380.55,46902.75,28677.35,18225.4,Debit Card,No
38805,2026-04-17,2916,P005,3,1493.48,4480.44,3342.18,1138.26,Debit Card,Yes
38806,2026-02-04,4034,P005,2,1504.68,3009.36,2363.38,645.98,Cash,No
38807,2025-07-31,4302,P001,2,54068.18,108136.36,74378.42,33757.94,Cash,No
38808,2024-09-22,1440,P010,1,9252.67,9252.67,5680.32,3572.35,Credit Card,No
38809,2025-07-04,2331,P011,2,2064.82,4129.64,2575.08,1554.56,UPI,No
38810,2025-04-30,117,P004,5,12511.76,62558.8,41442.9,21115.9,Debit Card,No
38811,2025-02-01,3065,P005,3,1477.51,4432.53,3394.26,1038.27,Cash,No
38812,2025-08-12,3986,P002,2,23408.94,46817.88,33604.64,13213.24,Net Banking,No
38813,2025-10-27,4325,P006,5,562.47,2812.35,2132.1,680.25,Credit Card,No
38814,2025-05-24,3126,P008,4,6964.03,27856.12,17373.4,10482.72,Credit Card,No
38815,2025-06-07,3366,P010,1,8881.62,8881.62,6515.1,2366.52,Net Banking,No
38816,2025-04-30,3659,P003,1,17155.44,17155.44,11627.57,5527.87,Net Banking,Yes
38817,2025-02-12,2542,P003,5,18378.1,91890.5,65944.8,25945.7,UPI,No
38818,2025-03-19,2986,P011,5,2141.17,10705.85,6779.0,3926.85,Debit Card,No
38819,2026-04-27,2888,P009,3,1111.61,3334.83,2355.24,979.59,Cash,No
38820,2026-04-03,3888,P010,3,9507.03,28521.09,21935.01,6586.08,UPI,No
38821,2026-01-23,1229,P010,3,8491.26,25473.78,19828.17,5645.61,Cash,No
38822,2024-09-09,1097,P003,3,19415.81,58247.43,41095.65,17151.78,Debit Card,No
38823,2025-12-12,620,P005,4,1619.4,6477.6,4078.2,2399.4,Credit Card,No
38824,2025-08-02,2602,P001,4,59986.84,239947.36,145127.28,94820.08,UPI,No
38825,2025-01-23,2848,P012,1,4079.36,4079.36,3181.83,897.53,Cash,No
38826,2024-09-06,2095,P008,1,6753.18,6753.18,4330.37,2422.81,Net Banking,No
38827,2025-04-08,2205,P006,3,553.05,1659.15,1086.51,572.64,Cash,No
38828,2025-09-11,3844,P011,4,2206.08,8824.32,5603.04,3221.28,Debit Card,No
38829,2026-04-06,129,P012,1,4945.45,4945.45,3031.23,1914.22,Debit Card,No
38830,2026-01-23,3375,P003,5,19104.05,95520.25,60191.9,35328.35,Debit Card,No
38831,2025-03-07,225,P011,5,2279.29,11396.45,7168.45,4228.0,Debit Card,No
38832,2026-02-09,3920,P011,3,2295.18,6885.54,4297.56,2587.98,Debit Card,No
38833,2025-12-02,2446,P007,1,2607.61,2607.61,1607.89,999.72,Debit Card,No
38834,2026-01-12,4990,P008,4,7143.9,28575.6,21538.12,7037.48,Debit Card,No
38835,2024-07-09,716,P002,4,22802.54,91210.16,69074.76,22135.4,Debit Card,No
38836,2026-01-20,4482,P011,5,2290.41,11452.05,9036.4,2415.65,Net Banking,No
38837,2024-12-17,4993,P002,5,27146.04,135730.2,84316.85,51413.35,Net Banking,No
38838,2024-07-05,3549,P002,3,26113.76,78341.28,60603.63,17737.65,Credit Card,No
38839,2025-04-19,44,P006,1,653.1,653.1,473.88,179.22,Cash,No
38840,2025-06-26,1821,P009,1,1276.93,1276.93,835.49,441.44,Cash,No
38841,2025-02-16,2729,P010,3,9073.47,27220.41,20657.43,6562.98,Debit Card,No
38842,2024-08-26,569,P006,1,557.67,557.67,339.18,218.49,Debit Card,No
38843,2024-09-14,1493,P007,3,2383.85,7151.55,4956.36,2195.19,Credit Card,No
38844,2026-02-26,4645,P011,4,2339.67,9358.68,6080.44,3278.24,Cash,No
38845,2026-03-12,275,P008,3,6366.19,19098.57,11854.11,7244.46,Credit Card,No
38846,2024-12-31,787,P005,5,1560.88,7804.4,5436.15,2368.25,Cash,No
38847,2025-01-17,3846,P007,2,2594.0,5188.0,3588.38,1599.62,Net Banking,No
38848,2025-12-20,2117,P007,1,2275.26,2275.26,1590.82,684.44,Credit Card,No
38849,2024-07-11,4468,P006,3,621.22,1863.66,1422.12,441.54,Credit Card,Yes
38850,2026-02-13,3630,P003,5,17393.78,86968.9,53445.25,33523.65,Cash,No
38851,2026-01-25,3959,P011,3,2163.63,6490.89,4003.11,2487.78,Credit Card,No
38852,2024-09-06,1219,P012,3,4708.92,14126.76,8673.72,5453.04,Debit Card,Yes
38853,2025-10-11,4307,P005,1,1464.7,1464.7,1034.14,430.56,Cash,No
38854,2025-08-13,1650,P012,1,4815.79,4815.79,3649.85,1165.94,UPI,No
38855,2024-09-17,1660,P011,2,2241.03,4482.06,2968.7,1513.36,Net Banking,No
38856,2025-12-02,2567,P011,5,2355.18,11775.9,8948.8,2827.1,UPI,No
38857,2024-10-05,1417,P008,3,6882.43,20647.29,13523.19,7124.1,Credit Card,No
38858,2025-10-24,3355,P005,5,1584.64,7923.2,6253.35,1669.85,Cash,No
